date,state,Sum of accumulate_cases,total recovered,Sum of accumulate_deaths,Sum of deaths_new,Sum of cases_new,recovered_per_day
03-10-20,Negeri Sembilan,1052,832,8,0,1,0
04-10-20,Negeri Sembilan,1054,832,8,0,2,0
05-10-20,Negeri Sembilan,1055,832,8,0,1,0
06-10-20,Negeri Sembilan,1062,832,8,0,7,0
07-10-20,Negeri Sembilan,1063,833,8,0,1,1
08-10-20,Negeri Sembilan,1065,833,8,0,2,0
09-10-20,Negeri Sembilan,1069,833,8,0,4,0
10-10-20,Negeri Sembilan,1069,833,8,0,0,0
11-10-20,Negeri Sembilan,1069,833,8,0,0,0
12-10-20,Negeri Sembilan,1081,834,8,0,12,1
13-10-20,Negeri Sembilan,1083,834,8,0,2,0
14-10-20,Negeri Sembilan,1084,835,8,0,1,1
15-10-20,Negeri Sembilan,1095,841,8,0,11,6
16-10-20,Negeri Sembilan,1096,841,8,0,1,0
17-10-20,Negeri Sembilan,1097,841,8,0,1,0
18-10-20,Negeri Sembilan,1100,842,8,0,3,1
19-10-20,Negeri Sembilan,1104,845,8,0,4,3
20-10-20,Negeri Sembilan,1110,847,8,0,6,2
21-10-20,Negeri Sembilan,1119,848,8,0,9,1
22-10-20,Negeri Sembilan,1157,856,8,0,38,8
23-10-20,Negeri Sembilan,1194,857,8,0,37,1
24-10-20,Negeri Sembilan,1290,860,8,0,96,3
25-10-20,Negeri Sembilan,1312,862,8,0,22,2
26-10-20,Negeri Sembilan,1337,866,8,0,25,4
27-10-20,Negeri Sembilan,1492,868,8,0,155,2
28-10-20,Negeri Sembilan,1516,935,8,0,24,8
29-10-20,Negeri Sembilan,1559,942,8,0,43,7
30-10-20,Negeri Sembilan,1582,966,8,0,23,24
31-10-20,Negeri Sembilan,1607,991,8,0,25,25
01-11-20,Negeri Sembilan,1615,1045,8,0,8,54
02-11-20,Negeri Sembilan,1631,1099,8,0,16,54
03-11-20,Negeri Sembilan,1702,1139,8,0,71,40
04-11-20,Negeri Sembilan,1746,1181,8,0,44,42
05-11-20,Negeri Sembilan,1836,1260,8,0,90,79
06-11-20,Negeri Sembilan,1881,1335,8,0,45,75
07-11-20,Negeri Sembilan,1949,1387,8,0,68,52
08-11-20,Negeri Sembilan,2053,1433,8,0,104,46
09-11-20,Negeri Sembilan,2313,1464,8,0,260,31
10-11-20,Negeri Sembilan,2454,1510,8,0,141,46
11-11-20,Negeri Sembilan,2679,1548,8,0,225,38
12-11-20,Negeri Sembilan,2919,1587,8,0,240,39
13-11-20,Negeri Sembilan,3002,1670,8,0,83,83
14-11-20,Negeri Sembilan,3373,1744,8,0,371,74
15-11-20,Negeri Sembilan,3421,1895,8,0,48,151
16-11-20,Negeri Sembilan,3511,1989,8,0,90,94
17-11-20,Negeri Sembilan,3578,2245,8,0,67,256
18-11-20,Negeri Sembilan,3609,2356,8,0,31,111
19-11-20,Negeri Sembilan,3641,2499,8,0,32,143
20-11-20,Negeri Sembilan,3794,2621,8,0,153,122
21-11-20,Negeri Sembilan,3915,2925,8,0,121,304
22-11-20,Negeri Sembilan,3944,3020,8,0,29,95
23-11-20,Negeri Sembilan,3985,3138,8,0,41,118
24-11-20,Negeri Sembilan,4058,3338,8,0,73,200
25-11-20,Negeri Sembilan,4376,3411,8,0,318,73
26-11-20,Negeri Sembilan,4534,3466,8,0,158,55
27-11-20,Negeri Sembilan,4701,3524,8,0,167,58
28-11-20,Negeri Sembilan,4742,3652,8,0,41,128
29-11-20,Negeri Sembilan,4774,3744,9,1,32,92
30-11-20,Negeri Sembilan,4915,3796,9,0,141,52
01-12-20,Negeri Sembilan,5061,3872,9,0,146,76
02-12-20,Negeri Sembilan,5123,3932,9,0,62,60
03-12-20,Negeri Sembilan,5175,3983,10,1,52,51
04-12-20,Negeri Sembilan,5190,4257,10,0,15,274
05-12-20,Negeri Sembilan,5200,4404,10,0,10,147
06-12-20,Negeri Sembilan,5458,4492,10,0,258,88
07-12-20,Negeri Sembilan,5999,4612,10,0,541,120
08-12-20,Negeri Sembilan,6022,4722,10,0,23,110
09-12-20,Negeri Sembilan,6055,4886,10,0,33,164
10-12-20,Negeri Sembilan,6122,4947,10,0,67,61
11-12-20,Negeri Sembilan,6186,5025,10,0,64,78
12-12-20,Negeri Sembilan,6235,5065,10,0,49,40
13-12-20,Negeri Sembilan,6264,5108,11,1,29,43
14-12-20,Negeri Sembilan,6524,5320,11,0,260,212
15-12-20,Negeri Sembilan,6591,5597,11,0,67,277
16-12-20,Negeri Sembilan,6651,5753,11,0,60,156
17-12-20,Negeri Sembilan,6684,5813,11,0,33,60
18-12-20,Negeri Sembilan,6858,5954,11,0,174,141
19-12-20,Negeri Sembilan,6876,6018,11,0,18,64
20-12-20,Negeri Sembilan,7045,6077,11,0,169,59
21-12-20,Negeri Sembilan,7103,6304,11,0,58,227
22-12-20,Negeri Sembilan,7160,6361,11,0,57,57
23-12-20,Negeri Sembilan,7191,6412,12,1,31,51
24-12-20,Negeri Sembilan,7335,6472,12,0,144,60
25-12-20,Negeri Sembilan,7424,6545,12,0,89,73
26-12-20,Negeri Sembilan,7457,6608,12,0,33,63
27-12-20,Negeri Sembilan,7496,6746,12,0,39,138
28-12-20,Negeri Sembilan,7656,6864,12,0,160,118
29-12-20,Negeri Sembilan,7716,6945,12,0,60,81
30-12-20,Negeri Sembilan,7750,7037,12,0,34,92
31-12-20,Negeri Sembilan,7828,7098,13,1,78,61
01-01-21,Negeri Sembilan,7879,7172,14,1,51,74
02-01-21,Negeri Sembilan,8010,7284,16,2,131,112
03-01-21,Negeri Sembilan,8082,7359,16,0,72,75
04-01-21,Negeri Sembilan,8138,7420,16,0,56,61
05-01-21,Negeri Sembilan,8236,7463,16,0,98,43
06-01-21,Negeri Sembilan,8361,7552,16,0,125,89
07-01-21,Negeri Sembilan,8424,7610,17,1,63,58
08-01-21,Negeri Sembilan,8512,7681,17,0,88,71
09-01-21,Negeri Sembilan,8863,7769,17,0,351,88
10-01-21,Negeri Sembilan,9007,7833,17,0,144,64
11-01-21,Negeri Sembilan,9109,7945,17,0,102,112
12-01-21,Negeri Sembilan,9194,8027,17,0,85,82
13-01-21,Negeri Sembilan,9300,8111,17,0,106,84
14-01-21,Negeri Sembilan,9469,8200,18,1,169,89
15-01-21,Negeri Sembilan,9539,8299,18,0,70,99
16-01-21,Negeri Sembilan,9753,8630,18,0,214,331
17-01-21,Negeri Sembilan,9989,8807,19,1,236,177
18-01-21,Negeri Sembilan,10115,8935,19,0,126,128
19-01-21,Negeri Sembilan,10254,9076,19,0,139,141
20-01-21,Negeri Sembilan,10430,9207,19,0,176,131
21-01-21,Negeri Sembilan,10532,9294,20,1,102,87
22-01-21,Negeri Sembilan,10729,9425,20,0,197,131
23-01-21,Negeri Sembilan,10837,9595,20,0,108,170
24-01-21,Negeri Sembilan,10997,9725,20,0,160,130
25-01-21,Negeri Sembilan,11092,9846,20,0,95,121
26-01-21,Negeri Sembilan,11221,9986,20,0,129,140
27-01-21,Negeri Sembilan,11333,10087,20,0,112,101
28-01-21,Negeri Sembilan,11381,10199,20,0,48,112
29-01-21,Negeri Sembilan,11450,10283,20,0,69,84
30-01-21,Negeri Sembilan,11608,10359,20,0,158,76
31-01-21,Negeri Sembilan,11650,10417,20,0,42,58
01-02-21,Negeri Sembilan,11741,10462,23,3,91,45
02-02-21,Negeri Sembilan,11820,10521,23,0,79,59
03-02-21,Negeri Sembilan,11953,10561,26,3,133,40
04-02-21,Negeri Sembilan,12053,10606,27,1,100,45
05-02-21,Negeri Sembilan,12169,10666,27,0,116,60
06-02-21,Negeri Sembilan,12302,10719,27,0,133,53
07-02-21,Negeri Sembilan,12394,10758,27,0,92,39
08-02-21,Negeri Sembilan,12498,4979,27,0,104,33
09-02-21,Negeri Sembilan,12597,5004,27,0,99,25
10-02-21,Negeri Sembilan,12754,5027,27,0,157,23
11-02-21,Negeri Sembilan,12843,10860,28,1,89,21
12-02-21,Negeri Sembilan,12961,10900,28,0,118,40
13-02-21,Negeri Sembilan,13019,10920,28,0,58,20
14-02-21,Negeri Sembilan,13059,10942,28,0,40,22
15-02-21,Negeri Sembilan,13204,10963,28,0,145,21
16-02-21,Negeri Sembilan,13268,10975,29,1,64,12
17-02-21,Negeri Sembilan,13501,10991,30,1,233,16
18-02-21,Negeri Sembilan,13582,11011,30,0,81,20
19-02-21,Negeri Sembilan,13773,11030,30,0,191,19
20-02-21,Negeri Sembilan,13862,11053,30,0,89,23
21-02-21,Negeri Sembilan,13984,11073,30,0,122,20
22-02-21,Negeri Sembilan,14048,11087,30,0,64,14
23-02-21,Negeri Sembilan,14148,11116,30,0,100,29
24-02-21,Negeri Sembilan,15540,11123,30,0,1392,7
25-02-21,Negeri Sembilan,15602,11144,30,0,62,21
26-02-21,Negeri Sembilan,15670,11155,30,0,68,11
27-02-21,Negeri Sembilan,15744,11172,30,0,74,17
28-02-21,Negeri Sembilan,15809,11177,30,0,65,5
01-03-21,Negeri Sembilan,15976,11192,30,0,167,15
02-03-21,Negeri Sembilan,16091,11208,30,0,115,16
03-03-21,Negeri Sembilan,16115,11225,30,0,24,17
04-03-21,Negeri Sembilan,16206,11239,30,0,91,14
05-03-21,Negeri Sembilan,16283,11252,30,0,77,13
06-03-21,Negeri Sembilan,16372,11282,30,0,89,30
07-03-21,Negeri Sembilan,16420,11291,30,0,48,9
08-03-21,Negeri Sembilan,16509,11301,30,0,89,10
09-03-21,Negeri Sembilan,16554,11316,30,0,45,15
10-03-21,Negeri Sembilan,16564,11327,30,0,10,11
11-03-21,Negeri Sembilan,16643,11346,30,0,79,19
12-03-21,Negeri Sembilan,16675,11354,30,0,32,8
13-03-21,Negeri Sembilan,16681,11361,30,0,6,7
14-03-21,Negeri Sembilan,16702,11369,30,0,21,8
15-03-21,Negeri Sembilan,16782,11380,30,0,80,11
16-03-21,Negeri Sembilan,16799,11396,30,0,17,16
17-03-21,Negeri Sembilan,16845,11408,30,0,46,12
18-03-21,Negeri Sembilan,16868,11427,30,0,23,19
19-03-21,Negeri Sembilan,16909,11445,30,0,41,18
20-03-21,Negeri Sembilan,16934,11461,30,0,25,16
21-03-21,Negeri Sembilan,16956,11463,30,0,22,2
22-03-21,Negeri Sembilan,16997,11471,31,1,41,8
23-03-21,Negeri Sembilan,17007,11476,31,0,10,5
24-03-21,Negeri Sembilan,17066,11483,31,0,59,7
25-03-21,Negeri Sembilan,17115,11495,31,0,49,12
26-03-21,Negeri Sembilan,17127,11506,31,0,12,11
27-03-21,Negeri Sembilan,17170,11518,31,0,43,12
28-03-21,Negeri Sembilan,17179,11522,31,0,9,4
29-03-21,Negeri Sembilan,17197,11527,31,0,18,5
30-03-21,Negeri Sembilan,17236,11553,31,0,39,26
31-03-21,Negeri Sembilan,17268,11565,31,0,32,12
01-04-21,Negeri Sembilan,17302,11570,31,0,34,5
02-04-21,Negeri Sembilan,17333,11581,31,0,31,11
03-04-21,Negeri Sembilan,17358,11587,31,0,25,6
04-04-21,Negeri Sembilan,17378,11592,31,0,20,5
05-04-21,Negeri Sembilan,17390,11599,31,0,12,7
06-04-21,Negeri Sembilan,17404,11610,31,0,14,11
07-04-21,Negeri Sembilan,17434,11625,31,0,30,15
08-04-21,Negeri Sembilan,17446,11634,31,0,12,9
09-04-21,Negeri Sembilan,17486,11645,31,0,40,11
10-04-21,Negeri Sembilan,17514,11649,31,0,28,4
11-04-21,Negeri Sembilan,17554,11654,31,0,40,5
12-04-21,Negeri Sembilan,17617,11656,31,0,63,2
13-04-21,Negeri Sembilan,17646,11665,31,0,29,9
14-04-21,Negeri Sembilan,17697,11679,31,0,51,14
15-04-21,Negeri Sembilan,17731,11684,31,0,34,5
16-04-21,Negeri Sembilan,17784,11694,31,0,53,10
17-04-21,Negeri Sembilan,17873,11726,31,0,89,32
18-04-21,Negeri Sembilan,17915,11743,31,0,42,17
19-04-21,Negeri Sembilan,18006,11767,31,0,91,24
20-04-21,Negeri Sembilan,18023,11823,31,0,17,56
21-04-21,Negeri Sembilan,18047,11842,31,0,24,19
22-04-21,Negeri Sembilan,18102,11860,31,0,55,18
23-04-21,Negeri Sembilan,18207,11892,31,0,105,32
24-04-21,Negeri Sembilan,18234,11905,31,0,27,13
25-04-21,Negeri Sembilan,18291,11911,31,0,57,6
26-04-21,Negeri Sembilan,18403,11932,31,0,112,21
27-04-21,Negeri Sembilan,18442,11988,33,2,39,56
28-04-21,Negeri Sembilan,18503,11994,34,1,61,6
29-04-21,Negeri Sembilan,18614,12043,34,0,111,49
30-04-21,Negeri Sembilan,18750,12069,35,1,136,26
01-05-21,Negeri Sembilan,18839,12082,36,1,89,13
02-05-21,Negeri Sembilan,18912,12102,38,2,73,20
03-05-21,Negeri Sembilan,19009,12148,39,1,97,46
04-05-21,Negeri Sembilan,19104,12162,39,0,95,14
05-05-21,Negeri Sembilan,19180,12178,40,1,76,16
06-05-21,Negeri Sembilan,19265,12223,41,1,85,45
07-05-21,Negeri Sembilan,19453,12247,41,0,188,24
08-05-21,Negeri Sembilan,19551,12271,41,0,98,24
09-05-21,Negeri Sembilan,19756,12293,41,0,205,22
10-05-21,Negeri Sembilan,19900,12327,41,0,144,34
11-05-21,Negeri Sembilan,20026,12370,41,0,126,43
12-05-21,Negeri Sembilan,20148,12403,42,1,122,33
13-05-21,Negeri Sembilan,20248,12445,42,0,100,42
14-05-21,Negeri Sembilan,20372,12483,42,0,124,38
15-05-21,Negeri Sembilan,20562,12520,43,1,190,37
16-05-21,Negeri Sembilan,20632,12541,45,2,70,21
17-05-21,Negeri Sembilan,20875,12587,47,2,243,46
18-05-21,Negeri Sembilan,21024,12626,48,1,149,39
19-05-21,Negeri Sembilan,21213,12659,49,1,189,33
20-05-21,Negeri Sembilan,21504,12710,53,4,291,51
21-05-21,Negeri Sembilan,21874,12749,55,2,370,39
22-05-21,Negeri Sembilan,22270,12781,56,1,396,32
23-05-21,Negeri Sembilan,22704,12836,58,2,434,55
24-05-21,Negeri Sembilan,23033,12896,61,3,329,60
25-05-21,Negeri Sembilan,23443,12982,63,2,410,86
26-05-21,Negeri Sembilan,23813,13045,65,2,370,63
27-05-21,Negeri Sembilan,24166,13151,70,5,353,106
28-05-21,Negeri Sembilan,24686,13290,78,8,520,139
29-05-21,Negeri Sembilan,25584,13542,86,8,898,252
30-05-21,Negeri Sembilan,26052,13772,101,15,468,230
31-05-21,Negeri Sembilan,26305,14016,106,5,253,244
01-06-21,Negeri Sembilan,26702,14255,108,2,397,239
02-06-21,Negeri Sembilan,27288,14500,122,14,586,245
03-06-21,Negeri Sembilan,27864,14710,128,6,576,210
04-06-21,Negeri Sembilan,28573,14936,141,13,709,226
05-06-21,Negeri Sembilan,29416,15229,150,9,843,293
06-06-21,Negeri Sembilan,29972,15430,159,9,556,201
07-06-21,Negeri Sembilan,30543,15713,170,11,571,283
08-06-21,Negeri Sembilan,31048,15954,179,9,505,241
09-06-21,Negeri Sembilan,31555,16225,182,3,507,271
10-06-21,Negeri Sembilan,32148,16409,190,8,593,184
11-06-21,Negeri Sembilan,32833,16662,199,9,685,253
12-06-21,Negeri Sembilan,33451,17002,208,9,618,340
13-06-21,Negeri Sembilan,33782,17262,213,5,331,260
14-06-21,Negeri Sembilan,34105,17554,220,7,323,292
15-06-21,Negeri Sembilan,34501,17786,228,8,396,232
16-06-21,Negeri Sembilan,35108,18015,234,6,607,229
17-06-21,Negeri Sembilan,36194,18164,244,10,1086,149
18-06-21,Negeri Sembilan,37064,18364,253,9,870,200
19-06-21,Negeri Sembilan,37834,18596,260,7,770,232
20-06-21,Negeri Sembilan,38527,18816,271,11,693,220
21-06-21,Negeri Sembilan,38964,19056,280,9,437,240
22-06-21,Negeri Sembilan,39549,19285,292,12,585,229
23-06-21,Negeri Sembilan,40226,19541,299,7,677,256
24-06-21,Negeri Sembilan,41007,19732,309,10,781,191
25-06-21,Negeri Sembilan,41665,19974,314,5,658,242
26-06-21,Negeri Sembilan,42406,20342,323,9,741,368
27-06-21,Negeri Sembilan,42907,20577,327,4,501,235
28-06-21,Negeri Sembilan,43536,20869,340,13,629,292
29-06-21,Negeri Sembilan,44236,21181,356,16,700,312
30-06-21,Negeri Sembilan,44880,21445,365,9,644,264
01-07-21,Negeri Sembilan,45572,21639,371,6,692,194
02-07-21,Negeri Sembilan,46178,22155,384,13,606,516
03-07-21,Negeri Sembilan,46877,22478,395,11,699,323
04-07-21,Negeri Sembilan,47408,22710,410,15,531,232
05-07-21,Negeri Sembilan,47931,23022,420,10,523,312
06-07-21,Negeri Sembilan,48629,23387,432,12,698,365
07-07-21,Negeri Sembilan,49417,23634,448,16,788,247
08-07-21,Negeri Sembilan,50314,23957,456,8,897,323
09-07-21,Negeri Sembilan,51213,24263,461,5,899,306
10-07-21,Negeri Sembilan,51851,24543,466,5,638,280
11-07-21,Negeri Sembilan,52392,24807,478,12,541,264
12-07-21,Negeri Sembilan,53186,25124,492,14,794,317
13-07-21,Negeri Sembilan,54219,25527,505,13,1033,403
14-07-21,Negeri Sembilan,55756,25768,521,16,1537,241
15-07-21,Negeri Sembilan,57359,25990,532,11,1603,222
16-07-21,Negeri Sembilan,58978,26285,536,4,1619,295
17-07-21,Negeri Sembilan,60258,26673,556,20,1280,388
18-07-21,Negeri Sembilan,61029,26997,570,14,771,324
19-07-21,Negeri Sembilan,62369,27294,580,10,1340,297
20-07-21,Negeri Sembilan,63339,27722,585,5,970,428
21-07-21,Negeri Sembilan,64084,27919,592,7,745,197
22-07-21,Negeri Sembilan,64795,28189,610,18,711,270
23-07-21,Negeri Sembilan,65477,28567,620,10,682,378
24-07-21,Negeri Sembilan,66102,28918,635,15,625,351
25-07-21,Negeri Sembilan,66615,29205,646,11,513,287
26-07-21,Negeri Sembilan,67067,29607,660,14,452,402
27-07-21,Negeri Sembilan,67736,30088,667,7,669,481
28-07-21,Negeri Sembilan,68599,30333,688,21,863,245
29-07-21,Negeri Sembilan,69483,30571,697,9,884,238
30-07-21,Negeri Sembilan,70562,30859,712,15,1079,288
16-03-20,Pahang,19,0,0,0,19,0
17-03-20,Pahang,28,0,0,0,9,0
18-03-20,Pahang,29,0,0,0,1,0
19-03-20,Pahang,32,0,0,0,3,0
20-03-20,Pahang,36,0,0,0,4,0
21-03-20,Pahang,37,0,0,0,1,0
22-03-20,Pahang,40,0,0,0,3,0
23-03-20,Pahang,56,0,0,0,16,0
24-03-20,Pahang,56,0,0,0,0,0
25-03-20,Pahang,64,1,0,0,8,1
26-03-20,Pahang,66,1,0,0,2,0
27-03-20,Pahang,70,1,0,0,4,0
28-03-20,Pahang,84,14,0,0,14,13
29-03-20,Pahang,96,16,0,0,12,2
30-03-20,Pahang,99,20,0,0,3,4
31-03-20,Pahang,102,26,0,0,3,6
01-04-20,Pahang,111,27,0,0,9,1
02-04-20,Pahang,114,35,0,0,3,8
03-04-20,Pahang,127,39,0,0,13,4
04-04-20,Pahang,151,40,1,1,24,1
05-04-20,Pahang,158,54,1,0,7,14
06-04-20,Pahang,161,61,1,0,3,7
07-04-20,Pahang,166,70,1,0,5,9
08-04-20,Pahang,169,77,1,0,3,7
09-04-20,Pahang,183,84,1,0,14,7
10-04-20,Pahang,187,94,1,0,4,10
11-04-20,Pahang,214,103,1,0,27,9
12-04-20,Pahang,225,109,1,0,11,6
13-04-20,Pahang,225,119,1,0,0,10
14-04-20,Pahang,236,127,1,0,11,8
15-04-20,Pahang,253,138,1,0,17,11
16-04-20,Pahang,261,151,1,0,8,13
17-04-20,Pahang,262,183,2,1,1,32
18-04-20,Pahang,264,198,2,0,2,15
19-04-20,Pahang,269,210,2,0,5,12
20-04-20,Pahang,271,229,2,0,2,19
21-04-20,Pahang,279,238,2,0,8,9
22-04-20,Pahang,285,243,2,0,6,5
23-04-20,Pahang,286,250,3,1,1,7
24-04-20,Pahang,287,254,3,0,1,4
25-04-20,Pahang,288,259,3,0,1,5
26-04-20,Pahang,288,269,3,0,0,10
27-04-20,Pahang,288,287,3,0,0,18
28-04-20,Pahang,288,289,3,0,0,2
29-04-20,Pahang,293,303,3,0,5,14
30-04-20,Pahang,294,343,4,1,1,40
01-05-20,Pahang,297,379,4,0,3,36
02-05-20,Pahang,305,383,4,0,8,4
03-05-20,Pahang,305,393,4,0,0,10
04-05-20,Pahang,305,396,4,0,0,3
05-05-20,Pahang,305,409,4,0,0,13
06-05-20,Pahang,305,419,4,0,0,10
07-05-20,Pahang,305,423,4,0,0,4
08-05-20,Pahang,306,433,4,0,1,10
09-05-20,Pahang,306,456,4,0,0,23
10-05-20,Pahang,308,461,4,0,2,5
11-05-20,Pahang,312,470,4,0,4,9
12-05-20,Pahang,312,476,4,0,0,6
13-05-20,Pahang,315,483,5,1,3,7
14-05-20,Pahang,323,483,6,1,8,0
15-05-20,Pahang,328,483,6,0,5,0
16-05-20,Pahang,335,493,6,0,7,10
17-05-20,Pahang,336,494,6,0,1,1
18-05-20,Pahang,336,498,6,0,0,4
19-05-20,Pahang,338,498,7,1,2,0
20-05-20,Pahang,338,505,7,0,0,7
21-05-20,Pahang,339,511,7,0,1,6
22-05-20,Pahang,341,523,7,0,2,12
23-05-20,Pahang,344,524,7,0,3,1
24-05-20,Pahang,344,529,7,0,0,5
25-05-20,Pahang,344,529,7,0,0,0
26-05-20,Pahang,344,539,7,0,0,10
27-05-20,Pahang,344,542,7,0,0,3
28-05-20,Pahang,345,550,7,0,1,8
29-05-20,Pahang,346,555,7,0,1,5
30-05-20,Pahang,346,563,7,0,0,8
31-05-20,Pahang,361,563,7,0,15,0
01-06-20,Pahang,361,563,7,0,0,0
02-06-20,Pahang,361,570,7,0,0,7
03-06-20,Pahang,361,572,7,0,0,2
04-06-20,Pahang,362,580,7,0,1,8
05-06-20,Pahang,363,582,7,0,1,2
06-06-20,Pahang,363,582,7,0,0,0
07-06-20,Pahang,363,582,7,0,0,0
08-06-20,Pahang,363,590,7,0,0,8
09-06-20,Pahang,363,590,7,0,0,0
10-06-20,Pahang,363,593,7,0,0,3
11-06-20,Pahang,363,593,7,0,0,0
12-06-20,Pahang,363,593,7,0,0,0
13-06-20,Pahang,365,598,7,0,2,5
14-06-20,Pahang,365,613,7,0,0,15
15-06-20,Pahang,365,613,7,0,0,0
16-06-20,Pahang,365,618,7,0,0,5
17-06-20,Pahang,365,620,7,0,0,2
18-06-20,Pahang,365,620,7,0,0,0
19-06-20,Pahang,365,620,7,0,0,0
20-06-20,Pahang,365,620,7,0,0,0
21-06-20,Pahang,365,620,7,0,0,0
22-06-20,Pahang,365,620,7,0,0,0
23-06-20,Pahang,365,620,7,0,0,0
24-06-20,Pahang,365,622,7,0,0,2
25-06-20,Pahang,365,622,7,0,0,0
26-06-20,Pahang,365,622,7,0,0,0
27-06-20,Pahang,365,354,7,0,0,0
28-06-20,Pahang,365,354,7,0,0,0
29-06-20,Pahang,365,354,7,0,0,0
30-06-20,Pahang,365,354,7,0,0,0
01-07-20,Pahang,365,355,7,0,0,1
02-07-20,Pahang,365,355,7,0,0,0
03-07-20,Pahang,365,355,7,0,0,0
04-07-20,Pahang,365,355,7,0,0,0
05-07-20,Pahang,365,355,7,0,0,0
06-07-20,Pahang,365,355,7,0,0,0
07-07-20,Pahang,365,355,7,0,0,0
08-07-20,Pahang,365,355,7,0,0,0
09-07-20,Pahang,365,355,7,0,0,0
10-07-20,Pahang,365,355,7,0,0,0
11-07-20,Pahang,365,355,7,0,0,0
12-07-20,Pahang,365,355,7,0,0,0
13-07-20,Pahang,365,355,7,0,0,0
14-07-20,Pahang,365,355,7,0,0,0
15-07-20,Pahang,365,355,7,0,0,0
16-07-20,Pahang,365,355,7,0,0,0
17-07-20,Pahang,365,355,7,0,0,0
18-07-20,Pahang,365,355,7,0,0,0
19-07-20,Pahang,365,355,7,0,0,0
20-07-20,Pahang,365,355,7,0,0,0
21-07-20,Pahang,365,355,7,0,0,0
22-07-20,Pahang,365,355,7,0,0,0
23-07-20,Pahang,366,355,7,0,1,0
24-07-20,Pahang,369,355,7,0,3,0
25-07-20,Pahang,369,355,7,0,0,0
26-07-20,Pahang,370,355,7,0,1,0
27-07-20,Pahang,370,355,7,0,0,0
28-07-20,Pahang,370,355,7,0,0,0
29-07-20,Pahang,370,355,7,0,0,0
30-07-20,Pahang,370,355,7,0,0,0
31-07-20,Pahang,370,355,7,0,0,0
01-08-20,Pahang,370,355,7,0,0,0
02-08-20,Pahang,370,355,7,0,0,0
03-08-20,Pahang,370,356,7,0,0,1
04-08-20,Pahang,370,356,7,0,0,0
05-08-20,Pahang,370,356,7,0,0,0
06-08-20,Pahang,370,359,7,0,0,3
07-08-20,Pahang,370,359,7,0,0,0
08-08-20,Pahang,370,360,7,0,0,1
09-08-20,Pahang,370,360,7,0,0,0
10-08-20,Pahang,370,360,7,0,0,0
11-08-20,Pahang,370,360,7,0,0,0
12-08-20,Pahang,370,360,7,0,0,0
13-08-20,Pahang,370,360,7,0,0,0
14-08-20,Pahang,370,360,7,0,0,0
15-08-20,Pahang,370,360,7,0,0,0
16-08-20,Pahang,370,360,7,0,0,0
17-08-20,Pahang,370,360,7,0,0,0
18-08-20,Pahang,370,360,7,0,0,0
19-08-20,Pahang,370,360,7,0,0,0
20-08-20,Pahang,370,360,7,0,0,0
21-08-20,Pahang,370,360,7,0,0,0
22-08-20,Pahang,370,360,7,0,0,0
23-08-20,Pahang,370,360,7,0,0,0
24-08-20,Pahang,370,360,7,0,0,0
25-08-20,Pahang,370,360,7,0,0,0
26-08-20,Pahang,370,360,7,0,0,0
27-08-20,Pahang,370,360,7,0,0,0
28-08-20,Pahang,370,360,7,0,0,0
29-08-20,Pahang,370,360,7,0,0,0
30-08-20,Pahang,370,360,7,0,0,0
31-08-20,Pahang,370,360,7,0,0,0
01-09-20,Pahang,370,360,7,0,0,0
02-09-20,Pahang,371,360,7,0,1,0
03-09-20,Pahang,371,360,7,0,0,0
04-09-20,Pahang,371,360,7,0,0,0
05-09-20,Pahang,371,360,7,0,0,0
06-09-20,Pahang,371,360,7,0,0,0
07-09-20,Pahang,371,360,7,0,0,0
08-09-20,Pahang,371,360,7,0,0,0
09-09-20,Pahang,371,360,7,0,0,0
10-09-20,Pahang,371,360,7,0,0,0
11-09-20,Pahang,371,360,7,0,0,0
12-09-20,Pahang,371,360,7,0,0,0
13-09-20,Pahang,371,360,7,0,0,0
14-09-20,Pahang,371,360,7,0,0,0
15-09-20,Pahang,371,360,7,0,0,0
16-09-20,Pahang,371,360,7,0,0,0
17-09-20,Pahang,371,361,7,0,0,1
18-09-20,Pahang,371,361,7,0,0,0
19-09-20,Pahang,371,361,7,0,0,0
20-09-20,Pahang,371,361,7,0,0,0
21-09-20,Pahang,371,361,7,0,0,0
22-09-20,Pahang,371,361,7,0,0,0
23-09-20,Pahang,371,361,7,0,0,0
24-09-20,Pahang,371,361,7,0,0,0
25-09-20,Pahang,372,361,7,0,1,0
26-09-20,Pahang,373,361,7,0,1,0
27-09-20,Pahang,377,361,7,0,4,0
28-09-20,Pahang,377,361,7,0,0,0
29-09-20,Pahang,377,361,7,0,0,0
30-09-20,Pahang,379,361,7,0,2,0
01-10-20,Pahang,380,361,7,0,1,0
02-10-20,Pahang,381,361,7,0,1,0
03-10-20,Pahang,381,361,7,0,0,0
04-10-20,Pahang,381,361,7,0,0,0
05-10-20,Pahang,382,361,7,0,1,0
06-10-20,Pahang,382,361,7,0,0,0
07-10-20,Pahang,384,361,7,0,2,0
08-10-20,Pahang,385,361,7,0,1,0
09-10-20,Pahang,385,363,7,0,0,2
10-10-20,Pahang,385,365,7,0,0,2
11-10-20,Pahang,385,366,7,0,0,1
12-10-20,Pahang,385,369,7,0,0,3
13-10-20,Pahang,386,370,7,0,1,1
14-10-20,Pahang,386,371,7,0,0,1
15-10-20,Pahang,386,371,7,0,0,0
